Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A	TCGA-02-2485-01A	TCGA-02-2486-01A	TCGA-06-0122-01A	TCGA-06-0124-01A
CASP1	0	0	0	0	0	0	0	0	0
RN7SL251P	0	0	0	0	0	0	0	0	0
RN7SL489P	0	0	0	0	0	0	0	0	0
LRP1B	0	0	0	0	0	0	0	0	0
MYCL	0	0	0	0	0	0	0	0	0
XAF1	0	0	0	0	0	0	0	0	0
MIR1587	0	0	0	0	0	0	0	0	0
MIR4258	0	0	0	0	0	0	0	0	0
PLA2G4C	0	0	0	0	0	0	0	0	0
DAND5	0	0	0	0	0	0	0	0	0
RNA5SP470	0	0	0	0	0	0	0	0	0
OTUD7A	0	0	0	0	0	0	0	0	0
AQP11	0	0	0	0	0	0	0	0	0
KALRN	0	0	0	0	0	0	0	0	0
ZBED6CL	0	0	0	0	0	0	0	0	0
ZDHHC22	0	0	0	0	0	0	0	0	0
CCDC60	0	0	0	0	0	0	0	0	0
RN7SL860P	0	0	0	0	0	0	0	0	0
SECTM1	0	0	1	0	0	0	0	0	0
IFNAR1	0	0	0	0	0	0	0	0	0
RNA5SP323	0	0	0	0	0	0	0	0	0
MIR4660	0	0	0	0	0	0	0	1	0
RAB11FIP4	0	0	0	0	0	0	0	0	0
TALDO1	0	0	0	0	-1	0	0	0	0
B2M	0	0	0	0	0	0	0	0	0
GGTLC2	0	0	0	0	0	0	0	0	0
LPPR4	0	0	0	0	0	0	0	0	0
C5orf56	0	0	0	0	0	0	0	0	0
SQLE	0	0	0	0	0	0	0	0	0
MIR891B	0	0	0	0	0	0	0	0	0
EIF5A	0	0	0	0	0	0	0	0	0
GLIPR2	0	0	0	0	0	0	0	0	0
FAM49A	0	0	0	0	0	0	0	0	0
NEGR1	0	0	0	0	0	0	0	0	0
RN7SL722P	0	0	0	0	0	0	0	0	0
EHD2	0	0	0	0	0	0	0	0	0
PLRG1	0	0	0	0	0	0	0	0	0
NCF1	0	0	0	0	0	0	0	0	0
SPG7	0	0	0	0	0	0	0	0	0
ZMYM6NB	0	0	0	0	0	0	0	0	0
ZNF614	0	0	0	0	0	0	0	0	0
HOXA5	0	0	0	0	0	0	0	0	0
FAM41C	0	0	0	0	0	0	0	0	0
MIR221	0	0	0	0	0	0	0	0	0
XXYLT1	0	0	0	0	0	0	0	0	0
TRAJ33	0	0	0	0	0	0	0	0	0
FGF12	0	0	0	0	0	0	0	0	0
TPGS1	0	0	0	0	0	0	0	0	0
INPP5B	0	0	0	0	0	0	0	0	0
NPIPB5	0	0	0	0	0	0	0	0	0
SNTA1	0	0	0	0	0	0	0	0	0
PPID	0	0	0	0	0	0	0	0	0
TRIM56	0	0	0	0	0	0	0	0	0
GCM1	0	0	0	0	0	0	0	0	0
HNRNPK	0	0	0	0	0	0	0	0	0
IL20RA	0	0	0	0	0	0	0	0	0
ELF1	0	0	0	0	0	0	0	0	0
TCFL5	0	0	0	0	0	0	0	0	0
FAM157A	0	0	0	0	0	0	0	0	0
LINC00868	0	0	1	0	0	0	0	0	0
TRAJ38	0	0	0	0	0	0	0	0	0
RN7SL181P	0	0	0	0	0	0	0	0	0
CASC9	0	0	0	0	0	0	0	0	0
UTS2R	0	0	1	0	0	0	0	0	0
FAM129B	0	0	0	0	0	0	0	0	0
NCK2	0	0	0	0	0	0	0	0	0
OXA1L	0	0	0	0	0	0	0	0	0
FAM25D	0	0	0	0	0	0	0	0	0
HHIPL1	0	0	0	0	0	0	0	0	0
DNAJC25	0	0	0	0	0	0	0	0	0
RN7SL358P	0	0	0	0	0	0	0	0	0
IGHA2	0	0	0	0	0	0	0	0	0
KLRG1	0	0	0	0	0	0	0	0	0
NEURL3	0	0	0	0	0	0	0	0	0
PSMD12	0	0	1	0	0	0	0	0	0
TAC1	0	0	0	0	0	0	0	0	0
HPCAL4	0	0	0	0	0	0	0	0	0
MIR4726	0	0	0	0	0	0	0	0	0
ASZ1	0	0	0	0	0	0	0	0	0
MEX3D	0	0	0	0	0	0	0	0	0
KIAA0232	0	0	0	0	0	0	0	0	0
GPX4	0	0	0	0	0	0	0	0	0
TAF1D	0	0	0	0	0	0	0	0	0
KIAA0368	0	0	0	0	0	0	0	0	0
MSS51	0	0	0	0	0	0	0	0	0
SPDYE1	0	0	0	0	0	0	0	0	0
DVL1	0	0	0	0	0	0	0	0	0
CMKLR1	0	0	0	0	0	0	0	0	0
LRRC37A16P	0	0	1	0	0	0	0	0	0
TYMS	0	0	0	0	0	0	0	0	0
RNA5SP220	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	0	0	0	0	0	0
CTAGE4	0	0	0	0	0	0	0	0	0
PEF1	0	0	0	0	0	0	0	0	0
FAM199X	0	0	0	0	0	0	0	0	0
OR52A1	0	0	0	0	-1	0	0	0	0
ZNF750	0	0	1	0	0	0	0	0	0
ZFAS1	0	0	0	0	0	0	0	0	0
ALG9	0	0	0	0	0	0	0	0	0
RN7SL78P	0	0	0	0	0	0	0	0	0
MEGF11	0	0	0	0	0	0	0	0	0
BTBD10	0	0	0	0	0	0	0	0	0
SDK2	0	0	1	0	0	0	0	0	0
BAIAP3	0	0	0	0	0	0	0	0	0
PTP4A3	0	0	0	0	0	0	0	0	0
KCNK7	0	0	0	0	0	0	0	0	0
ANKRD40	0	0	0	0	0	0	0	0	0
KRT74	0	0	0	0	0	0	0	0	0
FAM122B	0	0	0	0	0	0	0	0	0
ZNF551	0	0	0	0	0	0	0	0	0
HBQ1	0	0	0	0	0	0	0	0	0
SLC48A1	0	0	0	0	0	0	0	0	0
RN7SL446P	0	0	0	0	0	0	0	0	0
CDK16	0	0	0	0	0	0	0	0	0
TDRD9	0	0	0	0	0	0	0	0	0
PRCD	1	0	1	0	0	0	0	0	0
LINC00881	0	0	0	0	0	0	0	0	0
KLRC4	0	0	0	0	0	0	0	0	0
HRAS	0	0	0	0	-1	0	0	0	0
JAGN1	0	0	0	0	0	0	0	0	0
ARSK	0	0	0	0	0	0	0	0	0
RBP7	0	0	0	0	0	0	0	0	0
CPNE9	0	0	0	0	0	0	0	0	0
NDUFAF1	0	0	0	0	0	0	0	0	0
RNF43	0	0	1	0	0	0	0	0	0
PHF12	0	0	0	0	0	0	0	0	0
RN7SL486P	0	0	0	0	0	0	0	0	0
HOTAIRM1	0	0	0	0	0	0	0	0	0
MAP2K4	0	0	0	0	0	0	0	0	0
OR1L3	0	0	0	0	0	0	0	0	0
FOLR2	0	0	0	0	0	0	0	0	0
RN7SL431P	0	0	0	0	0	0	0	0	0
LYZL6	0	0	0	0	0	0	0	0	0
EPB41L3	0	0	0	0	0	0	0	0	0
TEKT2	0	0	0	0	0	0	0	0	0
CDKN2B	0	0	-1	-1	-1	0	-1	-1	-1
FKSG62	0	0	0	0	0	0	0	0	0
ZNF480	0	0	0	0	0	0	0	0	0
MIR943	0	0	0	0	0	0	0	0	0
RN7SL191P	0	0	0	0	0	0	0	0	0
OSTN	0	0	0	0	0	0	0	0	0
MAP6	0	0	0	0	0	0	0	0	0
HN1	0	0	1	0	0	0	0	0	0
NYAP1	0	0	0	0	0	0	0	0	0
OR2L13	0	0	0	0	0	0	0	0	0
MAS1	0	0	0	0	0	0	0	0	0
SLC16A11	0	0	0	0	0	0	0	0	0
PPP6R2	0	0	0	0	0	0	0	0	0
TBCCD1	0	0	0	0	0	0	0	0	0
CSHL1	0	0	1	0	0	0	0	0	0
RTP1	0	0	0	0	0	0	0	0	0
MIR548A1	0	0	0	0	0	0	0	0	0
AIF1L	0	0	0	0	0	0	0	0	0
RNF175	0	0	0	0	0	0	0	0	0
AHCTF1	0	0	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	0	0	0	0
AP2S1	0	0	0	0	0	0	0	0	0
MIR3127	0	0	0	0	0	0	0	0	0
MME	0	0	0	0	0	0	0	0	0
TEX26	0	0	0	0	0	0	0	0	0
VAT1	0	0	0	0	0	0	0	0	0
SHANK3	0	0	0	0	0	0	0	0	0
MAST4	0	0	0	0	0	0	0	0	0
RN7SKP125	0	0	0	0	0	0	0	0	0
OR2A7	0	0	0	0	0	0	0	0	0
THEG	0	0	0	0	0	0	0	0	0
KCTD2	0	0	1	0	0	0	0	0	0
ABHD16B	0	0	0	0	0	0	0	0	0
MFI2	0	0	0	0	0	0	0	0	0
NR4A3	0	0	0	0	0	0	0	0	0
AMER3	0	0	0	0	0	0	0	0	0
ARSA	0	0	0	0	0	0	0	0	0
MBL1P	0	0	0	0	0	0	0	0	0
FOLR4	0	0	0	0	0	0	0	0	0
TOMM22	0	0	0	0	0	0	0	0	0
SOCS3	0	0	1	0	0	0	0	0	0
UNKL	0	0	0	0	0	0	0	0	0
MIR2114	0	0	0	0	0	0	0	0	0
POP4	0	0	0	0	0	0	0	0	0
ZNF839	0	0	0	0	0	0	0	0	0
MALL	0	0	0	0	0	0	0	0	0
SOX15	0	0	0	0	0	0	0	0	0
DNASE1L1	0	0	0	0	0	0	0	0	0
OR1B1	0	0	0	0	0	0	0	0	0
PARK2	0	0	0	0	0	0	0	0	0
RNA5SP400	0	0	0	0	0	0	0	0	0
LINC00226	0	0	0	0	0	0	0	0	0
ACPL2	0	0	0	0	0	0	0	0	0
MCAT	0	0	0	0	0	0	0	0	0
PIANP	0	0	0	0	0	0	0	0	0
ARID1B	0	0	0	0	0	0	0	0	0
WNT10B	0	0	0	0	0	0	0	0	0
OR52N1	0	0	0	0	-1	0	0	0	0
GTF2IRD2P1	0	0	0	0	0	0	0	0	0
FLJ00273	0	0	0	0	0	0	0	0	0
BAIAP2L2	0	0	0	0	0	0	0	0	0
ISCA1	0	0	0	0	0	0	0	0	0
RPAP1	0	0	0	0	0	0	0	0	0
NXPE2	0	0	0	0	0	0	0	0	0
RPL27	0	0	0	0	0	0	0	0	0
NLRP9	0	0	0	0	0	0	0	0	0
EPN1	0	0	0	0	0	0	0	0	0
BRICD5	0	0	0	0	0	0	0	0	0
MAGI1	0	0	0	0	0	0	0	0	0
GBX2	0	0	0	0	0	0	0	0	0
GAL	0	0	0	0	0	0	0	0	0
RAVER1	0	0	0	0	0	0	0	0	0
FAM138F	0	0	0	0	0	0	0	0	0
PCYT1B	0	0	0	0	0	0	0	0	0
AUH	0	0	0	0	0	0	0	0	0
KIF1B	0	0	0	0	0	0	0	0	0
AMOTL2	0	0	0	0	0	0	0	0	0
ABHD14B	0	0	0	0	0	0	0	0	0
C6orf120	0	0	0	0	0	0	0	0	0
C17orf62	0	0	1	0	0	0	0	0	0
C9orf135	0	0	0	0	0	0	0	0	0
DUSP10	0	0	0	0	0	0	0	0	0
PPP1R17	0	0	0	0	0	0	0	0	0
CRLF3	0	0	0	0	0	0	0	0	0
RNA5SP287	0	0	0	0	0	0	0	0	0
CLCNKB	0	0	0	0	0	0	0	0	0
FLJ20306	0	0	0	0	0	0	0	0	0
FARS2	0	0	0	0	0	0	0	0	0
CCDC28A	0	0	0	0	0	0	0	0	0
AMPD3	0	0	0	0	-1	0	0	0	0
OR13F1	0	0	0	0	0	0	0	0	0
NPHP3	0	0	0	0	0	0	0	0	0
GLTPD2	0	0	0	0	0	0	0	0	0
ADCYAP1R1	0	0	0	0	0	0	0	0	0
GYLTL1B	0	0	0	0	0	0	0	0	0
TMEM134	0	0	0	0	0	0	0	0	0
TSEN54	0	0	1	0	0	0	0	0	0
ZNF3	0	0	0	0	0	0	0	0	0
LRRFIP1	0	0	0	0	0	0	0	0	0
MIR4330	0	0	0	0	0	0	0	0	0
CHDC2	0	0	0	0	0	0	0	0	0
OR8B4	0	0	0	0	0	0	0	0	0
DEFB106B	0	0	0	0	0	0	0	1	0
RNY4P30	0	0	0	0	0	0	0	0	0
CNOT2	0	0	0	0	0	0	0	0	0
CBX2	0	0	1	0	0	0	0	0	0
ALDH5A1	0	0	0	0	0	0	0	0	0
RN7SL57P	0	0	0	0	0	0	0	0	0
RN7SL7P	0	0	0	0	0	0	0	0	0
FKTN	0	0	0	0	0	0	0	0	0
SERPINA4	0	0	0	0	0	0	0	0	0
DDX50	0	0	0	0	0	0	0	0	0
RERGL	0	0	0	0	0	0	0	0	0
TK2	0	0	0	0	0	0	0	0	0
STYXL1	0	0	0	0	0	0	0	0	0
EFCAB4A	0	0	0	0	-1	0	0	0	0
TRIM16	0	0	0	0	0	0	0	0	0
BLVRB	0	0	0	0	0	0	0	0	0
GUCA2A	0	0	0	0	0	0	0	0	0
DPP6	0	0	0	0	0	0	0	0	0
STK39	0	0	0	0	0	0	0	0	0
MIR500B	0	0	0	0	0	0	0	0	0
CCZ1B	0	0	0	0	0	0	0	0	0
RNA5SP311	0	0	0	0	0	0	0	0	0
SFTPA1	0	0	0	0	0	0	0	0	0
CKS2	0	0	0	0	0	0	0	0	0
OR9A1P	0	0	0	0	0	0	0	0	0
RN7SL304P	0	0	0	0	0	0	0	0	0
GRID1	0	0	0	0	0	0	0	0	0
BANF1	0	0	0	0	0	0	0	0	0
RN7SKP143	0	0	0	0	0	0	0	0	0
CATSPER2P1	0	0	0	0	0	0	0	0	0
CR1	0	0	0	0	0	0	0	0	0
MIR513B	0	0	0	0	0	0	0	0	0
RPS6KA2	0	0	0	0	0	0	0	0	0
HMBS	0	0	0	0	0	0	0	0	0
CCDC129	0	0	0	0	0	0	0	0	0
GADD45B	0	0	0	0	0	0	0	0	0
ACER3	0	0	0	0	0	0	0	0	0
FAM84B	0	0	0	0	0	0	0	0	0
C2orf48	0	0	0	0	0	0	0	0	0
ZNF287	0	0	0	0	0	0	0	0	0
C16orf78	0	0	0	0	0	0	0	0	0
C11orf57	0	0	0	0	0	0	0	0	0
URAD	0	0	0	0	0	0	0	0	0
ARHGAP8	0	0	0	0	0	0	0	0	0
RFK	0	0	0	0	0	0	0	0	0
TCTN3	0	0	0	0	0	0	0	0	0
RAD21L1	0	0	0	0	0	0	0	0	0
WIBG	0	0	0	0	0	0	0	0	0
DNAJB11	0	0	0	0	0	0	0	0	0
GBA2	0	0	0	0	0	0	0	0	0
GRIN3A	0	0	0	0	0	0	0	0	0
MIR3145	0	0	0	0	0	0	0	0	0
FPR1	0	0	0	0	0	0	0	0	0
CHTOP	0	0	0	0	0	0	0	0	0
ATL1	0	0	0	0	0	0	0	0	0
SEPT7	0	0	0	0	0	0	0	0	0
GNLY	0	0	0	0	0	0	0	0	0
XAGE1E	0	0	0	0	0	0	0	0	0
GRAMD1C	0	0	0	0	0	0	0	0	0
USP38	0	0	0	0	0	0	0	0	0
SMOC2	0	0	0	0	0	0	0	0	0
ARMCX3	0	0	0	0	0	0	0	0	0
MAGEF1	0	0	0	0	0	0	0	0	0
ARHGDIB	0	0	0	0	0	0	0	0	0
CDK18	0	0	0	0	0	0	0	0	0
ANXA2	0	0	0	0	0	0	0	0	0
RNU6ATAC42P	0	0	0	0	0	0	0	0	0
WTAPP1	0	0	0	0	0	0	0	0	0
MIR770	0	0	0	0	0	0	0	0	0
RNY5P1	0	0	0	0	0	0	0	0	0
AK1	0	0	0	0	0	0	0	0	0
ACSS3	0	0	0	0	0	0	0	0	0
SCARNA22	0	0	0	0	0	0	0	0	0
FH	0	0	0	0	0	0	0	0	0
TBC1D24	0	0	0	0	0	0	0	0	0
SYNPO2L	0	0	0	0	0	0	0	0	0
MIR517B	0	0	0	0	0	0	0	0	0
KIAA1045	0	0	0	0	0	0	0	0	0
MAGEA8	0	0	0	0	0	0	0	0	0
DGCR8	0	0	0	0	0	0	0	0	0
DNAJB13	0	0	0	0	0	0	0	0	0
TRGV1	0	0	0	0	0	0	0	0	0
ZNF676	0	0	0	0	0	0	0	0	0
CACNA1C	0	0	0	0	0	0	0	0	0
TRIM77	0	0	0	0	0	0	0	0	0
SP7	0	0	0	0	0	0	0	0	0
FAM73B	0	0	0	0	0	0	0	0	0
PNMA6B	0	0	0	0	0	0	0	0	0
PDCD6	0	0	0	0	0	0	0	0	0
SNORA45	0	0	0	0	-1	0	0	0	0
AMPH	0	0	0	0	0	0	0	0	0
INTS7	0	0	0	0	0	0	0	0	0
ZNF775	0	0	0	0	0	0	0	0	0
PLBD2	0	0	0	0	0	0	0	0	0
BRI3BP	0	0	0	0	0	0	0	0	0
UCKL1	0	0	0	0	0	0	0	0	0
ASB4	0	0	0	0	0	0	0	0	0
MIR548S	0	0	0	0	0	0	0	0	0
SNORA23	0	0	0	0	-1	0	0	0	0
C10orf55	0	0	0	0	0	0	0	0	0
RN7SKP191	0	0	0	0	0	0	0	0	0
HNRNPH1	0	0	0	0	0	0	0	0	0
CCL23	0	0	0	0	0	0	0	0	0
SLC12A7	0	0	0	0	0	0	0	0	0
THAP4	0	0	0	0	0	0	0	0	0
RBM4B	0	0	0	0	0	0	0	0	0
OGFRL1	0	0	0	0	0	0	0	0	0
CD1B	0	0	0	0	0	0	0	0	0
FLJ14082	0	0	0	0	0	0	0	0	0
BMF	0	0	0	0	0	0	0	0	0
MIR5685	0	0	0	0	0	0	0	0	0
OCEL1	0	0	0	0	0	0	0	0	0
ATP11B	0	0	0	0	0	0	0	0	0
SNORD109A	0	0	0	0	0	0	0	0	0
NLGN4X	0	0	0	0	0	0	0	0	0
ALOX12	0	0	0	0	0	0	0	0	0
IFNE	0	0	-1	-1	-1	0	-1	0	-1
RN7SKP65	1	0	0	0	0	1	0	0	0
RB1CC1	0	0	0	0	0	0	0	0	0
NEIL2	0	0	0	0	0	0	0	0	0
C17orf74	0	0	0	0	0	0	0	0	0
OR6B2	0	0	0	0	0	0	0	0	0
EXOC4	0	0	0	0	0	0	0	0	0
RN7SL38P	0	0	0	0	0	0	0	0	0
UNCX	0	0	0	0	0	0	0	0	0
TCHP	0	0	0	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0	0	0	0
MIR4498	0	0	0	0	0	0	0	0	0
TRMT1	0	0	0	0	0	0	0	0	0
F2RL2	0	0	0	0	0	0	0	0	0
EXOC3L4	0	0	0	0	0	0	0	0	0
LRRC32	0	0	0	0	0	0	0	0	0
BGLAP	0	0	0	0	0	0	0	0	0
SLC29A4	0	0	0	0	0	0	0	0	0
BATF2	0	0	0	0	0	0	0	0	0
MRAS	0	0	0	0	0	0	0	0	0
URGCP	0	0	0	0	0	0	0	0	0
EMB	0	0	0	0	0	0	0	0	0
CBWD1	0	0	0	0	-1	0	0	0	0
AXL	0	0	0	0	0	0	0	0	0
ATP2C2	0	0	0	0	0	0	0	0	0
LMNB1	0	0	0	0	0	0	0	0	0
FAM74A4	0	0	0	0	0	0	0	0	0
RN7SL147P	0	0	0	0	0	0	0	0	0
CKMT1B	0	0	0	0	0	0	0	0	0
TELO2	0	0	0	0	0	0	0	0	0
PNPLA3	0	0	0	0	0	0	0	0	0
LINC00320	0	0	0	0	0	0	0	0	0
FAM19A5	0	0	0	0	0	0	0	0	0
MIR4762	0	0	0	0	0	0	0	0	0
SHE	0	0	0	0	0	0	0	0	0
KRT80	0	0	0	0	0	0	0	0	0
IFIT1B	0	0	0	0	0	0	0	0	0
DUSP28	0	0	0	0	0	0	0	0	0
CSNK1E	0	0	0	0	0	0	0	0	0
ANO4	0	0	0	0	0	0	0	0	0
SRP14	0	0	0	0	0	0	0	0	0
KCNQ4	0	0	0	0	0	0	0	0	0
PPP5D1	0	0	0	0	0	0	0	0	0
KRT72	0	0	0	0	0	0	0	0	0
PIK3C2B	0	0	0	1	0	0	0	0	0
MIR516A1	0	0	0	0	0	0	0	0	0
C6orf89	0	0	0	0	0	0	0	0	0
AKR1E2	0	0	0	0	0	0	0	0	0
TUBB2B	0	0	0	0	0	0	0	0	0
RTN4IP1	0	0	0	0	0	0	0	0	0
USP15	0	0	0	0	0	0	0	0	0
CR1L	0	0	0	0	0	0	0	0	0
CEND1	0	0	0	0	-1	0	0	0	0
RNF31	0	0	0	0	0	0	0	0	0
RN7SL542P	0	0	0	0	0	0	0	0	0
TCEAL2	0	0	0	0	0	0	0	0	0
UBN1	0	0	0	0	0	0	0	0	0
SLC5A7	0	0	0	0	0	0	0	0	0
FAM184B	0	0	0	0	0	0	0	0	0
FAM153B	0	0	0	0	0	0	0	0	0
SLC31A1	0	0	0	0	0	0	0	0	0
ESAM	0	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0
LINC00595	0	0	0	0	0	0	0	0	0
PKN3	0	0	0	0	0	0	0	0	0
NCOR1P1	0	0	0	0	0	0	0	0	0
CBX4	0	0	1	0	0	0	0	0	0
NTRK2	0	0	0	0	0	0	0	0	0
OCM2	0	0	0	0	0	0	0	0	0
FOXN3	0	0	0	0	0	0	0	0	0
DUPD1	0	0	0	0	0	0	0	0	0
TMEM182	0	0	0	0	0	0	0	0	0
MFGE8	0	0	0	0	0	0	0	0	0
C17orf49	0	0	0	0	0	0	0	0	0
PFKFB2	0	0	0	0	0	0	0	0	0
TAS2R4	0	0	0	0	0	0	0	0	0
IL10	0	0	0	0	0	0	0	0	0
RNF167	0	0	0	0	0	0	0	0	0
MIR765	0	0	0	0	0	0	0	0	0
PRMT5	0	0	0	0	0	0	0	0	0
LCA10	0	0	0	0	0	0	0	0	0
FAM203A	0	0	0	0	0	0	0	0	0
LCLAT1	0	0	0	0	0	0	0	0	0
SPANXN5	0	0	0	0	0	0	0	0	0
TSKU	0	0	0	0	0	0	0	0	0
PDLIM1	0	0	0	0	0	0	0	0	0
ETV3	0	0	0	0	0	0	0	0	0
ATPIF1	0	0	0	0	0	0	0	0	0
MIR3164	0	0	0	0	0	0	0	0	0
PSMB11	0	0	0	0	0	0	0	0	0
CEP63	0	0	0	0	0	0	0	0	0
RNF126	0	0	0	0	0	0	0	0	0
GPSM1	0	0	0	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0	0	0
RN7SL117P	0	0	0	0	0	0	0	0	0
MIR3692	0	0	0	0	0	0	0	0	0
ALOX5AP	0	0	0	0	0	0	0	0	0
LRP1	0	0	0	0	0	0	0	0	0
ANKH	0	0	0	0	0	0	0	0	0
TNK1	0	0	0	0	0	0	0	0	0
TAS2R9	0	0	0	0	0	0	0	0	0
C19orf18	0	0	0	0	0	0	0	0	0
BIRC6	0	0	0	0	0	0	0	0	0
THUMPD3	0	0	0	0	0	0	0	0	0
ZNF16	0	0	0	0	0	0	0	0	0
APOC1P1	0	0	0	0	0	0	0	0	0
RAET1L	0	0	0	0	0	0	0	0	0
SLC8A2	0	0	0	0	0	0	0	0	0
RAD9B	0	0	0	0	0	0	0	0	0
SAMHD1	0	0	0	0	0	0	0	0	0
C20orf85	0	0	0	0	0	0	0	0	0
ATP13A2	0	0	0	0	0	0	0	0	0
ASIC5	0	0	0	0	0	0	0	0	0
PAX6	0	0	0	0	0	0	0	0	0
KRT4	0	0	0	0	0	0	0	0	0
RN7SL113P	0	0	0	0	0	0	0	0	0
AK8	0	0	0	0	0	0	0	0	0
PADI4	0	0	0	0	0	0	0	0	0
SLC17A6	0	0	0	0	0	0	0	0	0
CAPNS1	0	0	0	0	0	0	0	0	0
MDM2	0	0	0	0	0	0	0	0	0
KCNK9	0	0	0	0	0	0	0	0	0
SDF4	0	0	0	0	0	0	0	0	0
SNHG15	0	0	0	0	0	0	0	0	0
ITGBL1	0	0	0	0	0	0	0	0	0
NETO1	0	0	0	0	0	0	0	0	0
KLHDC3	0	0	0	0	0	0	0	0	0
OR2C1	0	0	0	0	0	0	0	0	0
IPPK	0	0	0	0	0	0	0	0	0
EFHD2	0	0	0	0	0	0	0	0	0
MIR4656	0	0	0	0	0	0	0	0	0
NBEA	0	0	0	0	0	0	0	0	0
RNY4P1	0	0	0	0	0	0	0	0	0
RNA5SP169	0	0	0	0	0	0	0	0	0
ABCA6	0	0	1	0	0	0	0	0	0
AKT2	0	0	0	0	0	0	0	0	0
CLDN3	0	0	0	0	0	0	0	0	0
GNAI1	0	0	0	0	0	0	0	0	0
EGFR	1	0	0	0	0	1	0	1	1
RNA5SP371	0	0	0	0	0	0	0	0	0
RN7SL549P	0	0	0	0	0	0	0	0	0
GALNT6	0	0	0	0	0	0	0	0	0
ZSCAN5B	0	0	0	0	0	0	0	0	0
SLC25A4	0	0	0	0	0	0	0	0	0
TESPA1	0	0	0	0	0	0	0	0	0
NDRG1	0	0	0	0	0	0	0	0	0
ANKRD30BP2	0	0	0	0	0	0	0	0	0
FARP2	0	0	0	0	0	0	0	0	0
MRPL46	0	0	0	0	0	0	0	0	0
RNA5SP226	0	0	0	0	0	0	0	0	0
LDHAL6B	0	0	0	0	0	0	0	0	0
AFAP1	0	0	0	0	0	0	0	0	0
NCAM2	0	0	0	0	0	0	0	0	0
TRBV2	0	0	0	0	0	0	0	0	0
PRKD2	0	0	0	0	0	0	0	0	0
DPY19L2P1	0	0	0	0	0	0	0	0	0
RPL29P2	0	0	0	0	0	0	0	0	0
MIR1269A	0	0	0	0	0	0	0	0	0
FAM150A	0	0	0	0	0	0	0	0	0
RN7SL589P	0	0	0	0	0	0	0	0	0
SNX32	0	0	0	0	0	0	0	0	0
CCNB2	0	0	0	0	0	0	0	0	0
TRGJP2	0	0	0	0	0	0	0	0	0
ZNF10	0	0	0	0	0	0	0	0	0
TMEM175	0	0	0	0	0	0	0	0	0
GALP	0	0	0	0	0	0	0	0	0
TIGD4	0	0	0	0	0	0	0	0	0
TBC1D3G	0	0	0	0	0	0	0	0	0
TMEM196	0	0	0	0	0	0	0	0	0
GTF2IRD2B	0	0	0	0	0	0	0	0	0
RNA5SP143	0	0	0	0	0	0	0	0	0
NAA38	0	0	0	0	0	0	0	0	0
C9orf57	0	0	0	0	0	0	0	0	0
FAM225A	0	0	0	0	0	0	0	0	0
MIR4682	0	0	0	0	0	0	0	0	0
snoZ185	0	0	0	0	0	0	0	0	0
NEO1	0	0	0	0	0	0	0	0	0
RPS3A	0	0	0	0	0	0	0	0	0
MXRA7	0	0	1	0	0	0	0	0	0
ZNF878	0	0	0	0	0	0	0	0	0
C4orf32	0	0	0	0	0	0	0	0	0
UPB1	0	0	0	0	0	0	0	0	0
SKIV2L2	0	0	0	0	0	0	0	0	0
ZHX2	0	0	0	0	0	0	0	0	0
CDT1	0	0	0	0	0	0	0	0	0
CARM1P1	0	0	0	0	0	0	0	0	0
LRRC49	0	0	0	0	0	0	0	0	0
C1orf177	0	0	-1	0	0	0	0	0	0
SEPT2	0	0	0	0	0	0	0	0	0
ZNF624	0	0	0	0	0	0	0	0	0
MIR4299	0	0	0	0	-1	0	0	0	0
SOHLH2	0	0	0	0	0	0	0	0	0
TPSB2	0	0	0	0	0	0	0	0	0
LRP8	0	0	0	0	0	0	0	0	0
MRPL14	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0
RN7SL496P	0	0	0	0	0	0	0	0	0
NFE2L3	0	0	0	0	0	0	0	0	0
QRICH2	0	0	1	0	0	0	0	0	0
SRRM5	0	0	0	0	0	0	0	0	0
KIAA1377	0	0	0	0	0	0	0	0	0
ENPP7	0	0	1	0	0	0	0	0	0
OBFC1	0	0	0	0	0	0	0	0	0
MIR3683	0	0	0	0	0	0	0	0	0
VIMP	0	0	0	0	0	0	0	0	0
C14orf79	0	0	0	0	0	0	0	0	0
SSB	0	0	0	0	0	0	0	0	0
SH3D21	0	0	0	0	0	0	0	0	0
MIR93	0	0	0	0	0	0	0	0	0
SCT	0	0	0	0	-1	0	0	0	0
TIMM23	0	0	0	0	0	0	0	0	0
AKAP3	0	0	0	0	0	0	0	0	0
SKI	0	0	0	0	0	0	0	0	0
RN7SKP245	0	0	0	0	0	0	0	0	0
OAS2	0	0	0	0	0	0	0	0	0
SEC61G	1	0	0	0	0	1	0	1	1
CYP2AB1P	0	0	0	0	0	0	0	0	0
RN7SKP240	0	0	0	0	0	0	0	0	0
GLIS3	0	0	0	0	0	0	0	0	0
CAPN11	0	0	0	0	0	0	0	0	0
