Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A
C1orf112	0	1.13006777144957	1.06000096038459	0.464505654778931	1.16162410508386
OLFML2A	0.75068205701452	0	0	0	1.82779728411391
HUS1	0.34725926890031	0.238489099034131	0.410435733355261	0.711246357764741	0.46046239797961
SFRS6	0.756153114504169	0	1.18944696154069	0	1.02895068455237
CXCR7	1.48663086242536	1.72370976390633	-2.19889789225625	1.99147976208264	3.01746325108804
FXYD2	0	0.327622200672365	1.40974426603581	0	-0.292057155765825
UIMC1	0.57107748738471	0	1.12674407509828	0.68269623865662	1.23161417434115
GOT2	-1.9611271568575	-2.87412095112106	0.873099105100369	-0.708304857789541	-0.64835746565182
ZNF667	-1.31849038764331	-1.27910217615156	-1.74875104695748	0	0.837311474001734
ATP7B	0	0	0.96669193859202	0	0
TFEC	2.36714834620676	2.94942456619255	-0.26251671717381	1.51137571232703	1.33548540615756
RAB38	1.95391227650796	3.04656966907823	3.68983202626302	0	0
POLD2	0.984988335851486	-0.886012258354064	1.4342413498488	2.05794395175554	2.13375601697594
PPM1H	-2.6537115609579	-1.91864159508834	0	0	-2.01554777806089
DCX	-2.23166894725386	-1.6011263532114	-2.33596077433588	0	4.19336857007408
NFYC	0	0	0.665293530034705	0.843041306143925	0.967638976455005
KIN	0.41963639034952	0.99078932672215	1.08141091327916	1.80119687247446	1.93367160558334
ZNF228	-0.622313658707475	0	1.17894525073983	0.979009597357575	2.21580777045993
HIST1H4I	0	0	0.423355766989125	0	0
PLSCR4	0	0	-3.13462032552612	0.70458915961279	-1.39109839157148
PPARGC1A	-2.23101828905911	-2.00503241259833	3.77289101904916	0	-1.2314437152562
HIG2	0	0	2.88715100339965	3.04985102462907	2.62252950461544
KCNK10	-1.32637459937199	-1.02623447929301	-1.02392641336133	1.80135931156431	0
OR6A2	0	0.83431383377186	0	0	0
EXOC1	-0.711262265889356	-1.24977353260144	-0.761410047432236	0	0
ETFA	1.39624217585676	1.85432379658013	2.71748000051793	1.13559012311653	1.59218623519912
PDAP1	0.971270215945665	-0.449808791691775	0.767809738483045	0.915934348714275	1.28045468908863
C19orf6	0	0	0.315593362700231	-0.199223145548419	-0.22673347389406
POLRMT	-0.314991035538656	-0.394620444070315	0.670978020558315	0.416028383406505	0.430228538037425
ZNF146	1.5750246748934	-1.26603061752692	2.22192930420288	0	2.09376801291106
MIA2	0	0.402341021551905	0.284236158103775	-0.315814031061405	-0.248504859929065
LY6G6E	0	0	0	0	-0.23918211594515
EIF4E2	2.33687675918014	3.57408555945452	2.43733221660116	2.41592829937366	2.37717923942285
NENF	0	0	0	0	0
HOXB5	0.442337842746405	0.750385053197226	0.321171743522796	0.330391448723746	0
CUGBP1	0	0.699002113675995	0.777324272813315	0.308519505130755	1.54665305454134
ZNF324	-0.806333636385185	-0.521418961064446	0	0	0.473844394311975
PRSS22	0	0.37201010415122	0.68268644704747	0	0
GJB5	0	0.396570582783485	0	0	0
TTC13	0	-0.876184306550784	2.605444911852	0	1.44583265553297
CYP3A5	0	0.99522393741796	1.23626584689469	0	-0.34047851982368
ENTPD7	0.504247197717184	0.437501260737355	1.34754892071747	0	0
MBOAT5	0.754885599255295	0.413213992502815	1.14037268902225	0.867273017300596	0.407833313961695
CUL4B	0.65362133940701	0	0.47018373111214	0.55088315081942	0.93207734826592
CENPJ	0	-0.457108217253995	0	-0.326678888978265	0.609258165693625
KIAA0664	0	-1.16403671441779	1.0528000469562	0	0
PITX1	0.23421392285697	0	0.568278104031339	0.42630683990342	0.237653316965019
PDGFRB	1.44590597385644	0	-0.92138059091341	0	1.36643216797776
RDX	0	0.784206009163645	0	1.75971820103082	1.65549370090992
CELSR3	-1.60479315093611	-1.90894482208871	-1.67849200548154	-1.12345305839705	0.491521349897525
JUND	-1.02855937326833	-1.96691541302859	-0.980536858357115	-0.388315484586365	0
ITSN1	-0.3926838766588	-0.884116857464671	0	0.67111127931115	0
CHRNB1	0	0	0	1.42563506920962	0
EHBP1L1	0	0	-0.68770487579355	0	-0.52443786995586
C19orf2	1.37543712778335	0	1.66321577047855	0.735404406776089	1.61068008617368
FETUB	0	0	0	-0.222435043199235	-0.174660229506795
DCTN1	-2.46422911138134	-4.00181628944185	-2.54952520521985	0	0
CAMK2B	-5.88504988550389	-5.5460119107602	-5.71665288221965	-1.46287858988098	-4.69244993764136
TNKS2	0	-0.949757848519136	0	0.732033294884625	0.282849056357785
MRTO4	0	0	0	1.05197165449903	1.4427581730106
C1QBP	0	0.395196160053115	1.30383456043088	0.464635438207715	0.940030918585895
TTC3	-1.49206080789337	-3.86445649748519	-1.43487010989264	-0.536117364189574	0
NDUFB8	-1.68861546019271	-1.77953468240977	-0.52013341619635	0	-0.96800778773558
EDG2	-1.13758874379133	-2.19964391698782	-0.90342693565008	0	0
CADPS2	-1.85506129479009	-2.25525567241941	-0.870357654225401	-1.43005444483335	-3.61781534593982
MYF5	0	0	0	0	0
SEMA3G	0	-0.928699070628699	-1.01580424845979	-0.812247289418219	-1.11871642420269
IL23A	0.655646032004425	0.732613970588485	0	0	-0.451428117423055
GJA9	0	0.324473396670795	0.480334163746925	0	0
R3HDM2	-1.75053926370968	-3.0501513343506	-2.12490667859995	-0.987983684977266	-1.06284902214114
C5	0	1.82796199040141	3.9268050678928	-0.671462888303205	1.19254311915165
TRIM45	0.333522310872425	0	0.942932981217605	0.704879101249385	0
SLC2A10	0.923658026001575	0.800397583072734	0.803110215731534	3.04802875610067	1.39921671299426
TSP50	0	0	0.251243832530935	0	0
PAQR3	0.666811024993515	0	0	1.21329676736393	1.79972885055273
ANKRD26	-0.66775200987707	-0.413007155181351	-0.50658371972651	-0.570666671294751	-0.363515349210011
TCP1	-0.847206263290129	-1.19355893582393	-1.48374560576467	-0.407360867533649	0.301538517357551
TMED7	0.654747066917896	0.941738290054105	2.22720925203213	1.38450882069952	1.08665188546981
CMA1	0.25514633252354	0	0	0	0
PTCRA	0	0.49789152337986	0.70675279426754	0	-0.228244056070571
HCRTR1	0	0	0	-0.3811607340309	0
FST	1.77166088297733	0.454444531019679	1.60857850095883	0	0
PAWR	0.67677805859208	0.98858162796185	1.07092062994021	0	-0.0917403002899397
LDLR	0	0	2.65531978654634	0	-0.415728577949006
ASTN2	-1.75761854634793	-1.51248439387485	-1.59221038327308	0	1.70382966525433
SCRN1	-2.93883494837578	-4.88636695074799	-3.69571222281084	0	-0.801733008982259
GPATCH8	0	-1.46844246127103	0.427723194590371	0.57449129630156	1.07313839464391
TANC2	-2.15522680764871	-1.93131709007683	-1.37861792379911	-1.13191058309202	0
KIF4A	2.19521835576984	1.73647344036442	2.09713433779936	2.45706819092515	4.22934946751163
ZMYM5	0	0	0	0	0
PGM1	0	0	0	0	0
POLR3G	-0.54857859161516	0	0	0.46296334610417	0.42527662696163
ZNF586	1.14263368643576	0.475037648473794	1.52212529072061	0.478233200956764	2.05860540059333
CPD	0.92819643308381	0	4.17471844293765	1.54653499687489	0.62670426745565
SNCAIP	-0.727288090070481	0	-1.63375920639656	1.21085148376783	2.04981262107375
DCT	-0.242149166209894	0.309761377088805	0	0	1.3790437619125
HLA-DOA	0.465285000216885	0.151421181774635	0.207880208405005	0.291247068770575	0.343734455214725
TANK	1.43463854846066	2.54456855062673	0	1.43389116400155	1.0541735303748
RCAN1	0	0	-0.56311718806489	3.49920832080563	0.54931262050152
UPK1B	6.13098531773939	1.45864009750486	0	-0.273145404009389	-0.386386928426939
DNAJB4	0	0	0	0	0
LIMD2	0	0	-0.8620223355561	-0.58908790321099	0
UGT1A8	0.46262803238829	1.85374477799722	0.65780023228732	0	0
HIST1H4L	-0.278822500878211	0	0	0	0
PECR	0	0.87534340557624	1.73694090441587	0.27687747047252	0.21444486804708
HSPA2	-4.39512015251318	-4.26793421725823	-4.57882967594111	0	-3.09978536559354
SERP1	1.14419277494266	1.14337360824836	0.91826259404862	0.531574253237141	0.678633117006202
TACR2	0	0.34501785445912	0.47892977581373	0	-0.47242827629567
NUP85	0	0	0	0	1.99576532213848
CD177	0	0	0	-0.419319310521165	-0.361253723707136
GPR135	-0.30952223487109	0	0	-0.21515557872642	-0.1018810588595
PIGG	0	-0.690479019871026	2.29675646880468	1.18279293285742	0.767499208109085
JAK2	0.946677014292225	1.51766615430594	0	0	0
LGR5	0.642489695594455	0.673640684140245	0.420849795598705	0	0.406046860458265
DPYSL4	-1.00988916959724	-0.805995658581219	-0.842476871337509	0	0
TM9SF4	0	0	1.71618472740696	1.04514424682505	1.01188389344821
PTHR1	0	-0.666157446537155	-0.695525035956526	0	0
ZNF264	1.11236907517296	0	1.40222239164686	1.24826907485992	1.81125195432183
SIRPG	2.24455287296523	0	0	0	0
BICD1	-0.833038250291825	0	-0.530692254324904	0.517234321458475	0
RAB5A	-0.531843073491462	-1.652081187214	-0.919145051019191	0	0
FLJ13224	-0.40487345699925	-0.33706450559201	0	0	-0.35571551291108
METTL5	0	0	0	0	0
HERC6	0	0	-1.88440169709342	1.19675681338409	0
USP9Y	-0.579266471525186	0	-0.587231869997636	0	0
CASP1	3.67245022700942	4.12227520347192	0	2.66609895458756	2.01197341634488
LRP1B	-3.06335876824768	-2.94877066877678	-3.19494281499262	-0.60154965645948	0
XAF1	1.52223983250843	0.824062229514395	-0.787190578367295	2.12975419093851	0
PLA2G4C	-2.21156980506121	-2.1030173249031	-3.60497476757972	0	-1.24350270731194
APOA2	0	0	0	0	0
SPAG6	0	0.31653695734366	0	-0.27860157619686	0
KALRN	-2.42194153811842	-1.97243369466347	-2.06200131604962	-1.1623900397018	-1.8578465520456
SECTM1	1.20090941021772	0	2.09334694370837	1.08866044832437	0.969592052528466
THOC7	0	0	-0.442077800968875	0.651017983540175	0.753373699840244
IFNAR1	0	0.55104495328974	0.358393491699189	0.839096332096489	0.63642102322539
TCTA	-1.12886529957842	0	0	0.84893979677189	0
NY-REN-7	0	-0.9545925758132	-1.48112098546836	-1.45811677098852	-1.80568991393024
TALDO1	1.26193028938351	0.516501295109515	0	0.407320980192916	0
B2M	1.5437232932034	1.6678676708062	1.683876733773	1.4126978031623	1.2834520512457
LPPR4	-4.83586250499581	-5.21178353722747	-5.66007765218162	-1.24453751873491	-3.71911372789419
SQLE	0	-1.34217471135679	2.13235478370395	0	1.93114895880523
SEPHS1	0	0	0.812126985499285	1.24435261487346	1.93495156211414
EIF5A	1.52858754315691	0	2.30054478293599	1.24850847992802	1.82129343314937
FAM49A	-1.51536813929506	-1.57158238801104	-3.77999593001886	0	-0.97010152040151
YTHDC2	0	0	0.662491051279654	0	0
EHD2	0.38524399239542	0	0.328024623018551	1.28995483768303	0.635373109196831
NCF1	2.08249813715777	0	0	1.17484419312238	0.721003937817385
SPG7	-0.857634850630185	-2.64371253229735	0	0	0
ZNF614	0	0.357269404108415	0.492874995708245	0	0.178051620284585
NUP133	0	-0.56544451409744	0	1.17348489679949	1.31517287384838
HOXA5	2.67535567069346	1.17638079813756	1.56421737842836	2.91330041499321	2.68797975893943
FGF12	-2.53516936397822	-1.65953797008181	-1.95268173866043	-1.25407829836051	0
INPP5B	0.413489147299615	0	0	0	0.399381089224725
SLMO2	2.02195623824445	1.45884743595867	3.17827853876289	2.56161523958951	2.64983362221458
PPID	0	0	0.68539060352084	0.90440085270085	0
SNTA1	-1.50788794593779	-1.50988906773295	-1.82362649478356	-0.671624554172205	-1.9683456319125
IL20RA	0	0.555572765982481	0	0	-0.35117658890318
GCM1	-0.459918072889215	0.530505559151275	0	-0.390236907524055	-0.400149388842305
CACNG2	-1.1678428124394	-0.847271238859205	-0.861690857063885	-0.708525649848695	-1.20139041593796
UBE2J1	1.85351035164641	0	0.587123766024741	0.982857382031191	1.44680339893721
TCFL5	-1.9218684074921	-2.99088874475623	-1.5493022542195	0	0
ELF1	1.79432904185884	0.95325667539003	1.03749178419312	2.08652904528384	1.80973539692488
TLR5	0.96984335567928	0.797255312463929	0	2.29000059956763	1.18627059986426
C1orf107	0.27122290214772	-0.38441105676893	0.75253596604002	0.64467527396556	0.76448246360754
C19orf22	0	-1.65991694586612	0	0	0
SAFB2	0	-1.96536708954803	0.35125094396958	0.515447823739691	0.67738384938079
MAP3K7IP1	-0.685584312890385	0	0	0	0
NCK2	-0.587782897578016	-1.82103090806427	-2.69294077823541	0	0
OXA1L	1.15028857629307	-0.70256560046775	2.11926726199927	0.552837788522169	0.55895475892782
KIAA0652	0	-1.37115136394781	0	0	0.5797823626671
KLRG1	0	0.522965478071885	0	0	0
FRAG1	0.659972228533721	0	1.49006116014977	0.905150411911181	0
ZSCAN12	0	0	0.1841195545789	-0.23627709317333	-0.19101450135199
E2F4	0	0	0.96549310177711	0	0
PSMD12	0	-0.871758582460939	0.697462088008251	0	0
CLEC4M	0	0	0	0	0
KIAA0999	-1.85158115353903	-2.32337519234733	-1.4900500983002	0	0
CLDN10	-4.59650572968478	-4.33803521642095	-4.63154682756023	-0.807669194962505	-4.87366765834815
GYPA	-0.22065184181922	0.20914595355595	-0.18506044730247	-0.42711485976175	-0.37679909159285
MGC13053	0.460208246095705	0.761780788505495	0.310448963751305	0	0.204161929363105
TAC1	-4.02012424963696	-4.58785610815724	-5.61201824850143	0	-2.8422327182898
HPCAL4	-6.21162453486879	-6.35383886945187	-5.99948939511346	-1.93305575493316	-5.73599445722335
TRAIP	0	0.6356349764535	0.48154833017868	0.283612106702591	0.80713370675457
MEX3D	0	-0.393843043203535	-0.557502362682465	0.783733897385125	1.7147135227541
KIAA0232	-1.62831627278624	-2.8246164079197	-1.32645445793951	-1.1191992419201	-0.752527526165998
ERCC8	0	0	0.71838083104064	1.65177484317184	1.54572211751822
NFAT5	-1.49775311906543	-2.15906725339095	-1.55617572529824	0	0
GPX4	-0.5966366003333	-0.882550587194869	-1.91005566946442	0	0
CSPG4LYP1	0	0	0	0	-0.375091430845735
KIAA0368	0	-2.55632787470507	-0.698184862363135	0	0.849876175896565
FBXO3	-1.05568094107054	0	0	0.873952740536939	0
DVL1	-1.13189844338549	-2.5685158669303	-0.617335208771305	0	0
CMKLR1	0.711769089013971	0.47570433816075	0.302211459656371	0.652377126101521	0.812838813723641
GPR157	0	0	0.811715346715375	0	-0.595576717176715
TYMS	3.13487496178893	3.48166557364432	2.45733255320805	2.51373321556646	4.99697633007022
OR52A1	0	0.468762861069044	0.380686833935835	0	0
PEF1	-0.687826037471369	-2.19968282612996	-1.28678612905986	0	0
ZNF750	1.49728926869821	1.02982844484513	0.462268604721215	0	0
ALG9	0	0	2.93865345790268	1.56515900926778	2.02272535160286
MCM5	2.56697045614378	0	1.03272729228098	2.39724593538552	3.28583790785131
SDK2	0	0	0	0	-0.29682663455989
BAIAP3	-0.704568349900525	-0.502531439202424	-0.366576892781824	-0.406767760012094	-0.841155730832575
RABGGTB	0	0	1.18186866020947	0.787773222133914	0.938328308525104
KCNK7	0	0	0	0	0
PTP4A3	1.66340748548926	0	0	1.18848297049279	3.51646761282243
ANKRD40	0	0	0.475589940970814	0.515983777585305	0.805917861405485
CALCOCO2	1.49568768255296	1.01662541553158	1.19469898456517	0.837803730673374	0
TMSL8	0	0	0	4.00865374333658	7.38083546273656
SNCA	-4.5698166151479	-4.79925230495138	-5.32049771877189	-2.22543314991097	-4.70618757079153
ZNF551	0.63091725638093	0	1.22806931622368	0	1.82390327175796
HBQ1	-1.56536905647621	-1.2911628651067	-1.55488108320159	-1.15718306673335	-0.94099327355712
ARHGAP26	-0.90735809541825	-0.70527468782269	0	0	0
KLRC4	0	0	0	0	0.24972636568921
GEMIN6	0	1.53546205847017	2.21265557489362	1.57099254470676	1.66545376301458
HRAS	-0.675846093335336	-2.22564944156306	-1.61328363431595	0	0
BSDC1	-0.55078022779758	-1.81473316460236	-0.87250730812608	0.47949169942596	0.47491492643908
DSC1	0	0	0	0	0
RNF43	0	0	0.63555202759118	-0.62331978660509	-0.94868223771673
NDUFAF1	-0.814205133679995	-1.67412930468702	-0.826546551851005	0	-0.900763470169175
MAP2K4	-1.17605482233997	-1.93324300194775	-1.95158591973948	-0.653088889273326	-0.821713914850005
FOLR2	1.35570284431478	0	0	2.24121869715922	1.75136425665779
LYZL6	0	0.520318165561575	0.286733147683595	-0.232378495592255	0
EPB41L3	-2.18422964554685	-3.44974481776808	-1.18992145045748	0	0
TEKT2	-0.341514060642505	0	-0.345217083488275	0	0
CDKN2B	0	0.741947569231596	0	-0.359835105527095	-0.468389166505054
WSB1	1.35017191001976	0	0	0	0
ZNF480	0.53356726112509	0.68563157152116	1.01371535490562	0	0
MAP3K6	0.624849351124264	0	0	1.34686018418273	0
PROS1	2.74147267326834	1.19202721161348	1.96136843293322	1.83930605626355	3.51139973201978
PSMB8	3.72830303499772	4.42221137982299	5.18455829661056	3.51061427910458	2.72845085186055
HN1	1.16212378706705	1.26187472461172	0	1.54829857324597	2.77643791572064
MAS1	-0.34465328716857	0	0.47278060325911	0	-0.4017202728903
APOL1	1.83900207022438	1.45402147210608	1.60736863771817	0.450441242859525	0
CSHL1	-0.295422452052535	0.367278003355765	0	-0.479816738792625	-0.551704559254345
SAE2	1.07222423781996	0.740486873451125	0.768464605630285	0.941075347188686	1.72884353987106
AHCTF1	1.73606836392357	0	1.96704429047813	1.27991445354787	1.99748592418658
AP2S1	-0.600696215044161	-1.06567787322677	-0.367169475169652	-0.502823441927051	-0.31910270251565
ITGA2	3.17832243172894	1.19916306866251	2.49685078987899	0.842240162895989	1.26165926408384
P15RS	-1.47819557482748	-1.29758489736903	0	0	0
MME	0.515899310415535	2.13946076490511	0	0	0
VAT1	0.714395745269139	-0.98349010552406	0.351579059019319	1.93108332851082	1.66371216917292
MAST4	-0.879142536804684	-1.09336212021112	-1.08875555009711	0	-1.31331738700186
TUFM	-0.840082876638965	-2.92259465758847	1.2637369332907	0	0
KRT33B	0	0.4842004095117	0	0	-0.37893026059735
THEG	0.509095410199005	0.457152787905065	0.421519734360185	0	0.249419128079555
KCTD2	-1.33994135826307	-1.3064533572381	-1.2496128030143	0	0
WDR26	1.39795494775609	0.680601275081894	1.11050792135974	0.727731852559804	1.24090322429321
MFI2	0	0	0	0	-0.58614567484121
KRT34	0	0	0	0	-0.47738302345664
SGSM3	0	-0.72438842026911	0.52664088100628	0	0
NR4A3	-0.852705995475414	0.898884570043665	0.456337829433726	-0.821396716748344	-0.647167389089395
ARSA	0	0	0.591031877834499	1.33790425445827	0.43473765797357
TOMM22	0	0	1.6842149964778	0	1.11887167189871
SOCS3	0	0	0.262653208538214	0	0
UNKL	0	-0.92608648459325	0	0	0
POP4	0	1.12991178062287	1.33533774210641	0	0
BHLHB3	-0.791473083336681	-2.94519764768699	-3.27526954191263	0	-0.77790232441116
SOX15	0	-1.18374362854382	-1.06669423668208	0.582008407514711	0
CCNA2	2.86172171577998	1.42466043565016	2.90952073942679	1.41687624567587	3.33918611328397
MALL	3.70127463773276	0.43890171432107	0	0.60200920245701	0
PARK2	-0.573381152280405	-0.778228933309605	-0.705760664486165	-0.457961596800215	-0.661347609644035
GPR124	0.840718420324536	0	-0.523371690257784	0.339645456258125	1.16736838732938
TMEM132A	-0.4978433886168	-1.94396165258271	-1.78780222448146	1.22257611832839	0
RUVBL2	0	-2.03572909935615	0.521762708432314	0	0.905968562325294
CGRRF1	-1.05976714206033	0	0	0	0
MCAT	-1.00836844853876	-1.92565535703451	0	0	0
WNT10B	-1.7345931295662	-1.65769319690775	1.35914660447161	-1.75837369479049	-2.32332227055671
ISCA1	-0.820030645159608	-0.508028447920829	0	-0.380482436389638	0
RPAP1	0	0	0.508381023044359	0	0
RAI16	0	-1.34057554463426	0	0.53447350244693	0
C12orf48	1.28986692807736	2.42480429927531	1.31608199351762	0.818420576421889	1.63967404961236
RPL27	0	0.917536765899749	0.879512362865148	0.764620403093248	0.863968611187948
EPN1	-0.540215011492315	0	0	0	-0.571135801751495
MAGI1	-1.44132615967129	-1.43134504700301	-1.34336016319398	0	0.99504299310116
GBX2	-0.33056557452998	0	0	0	0.978531927115689
SLC35A1	1.12981366132616	1.54215667347613	1.13452141699185	1.38700067262972	1.22582521681035
GAL	0	0	5.71364050237198	4.66014260983998	0
SLC14A2	0	0	0	0	0
ZNF518	0	0	0	1.0336428671642	0.960996750107705
RDH11	-1.19448087570075	-1.82304047717193	0.617587458141903	0.668911611414353	0.510922858141093
PCYT1B	-0.295367982882315	0	0	-0.462666156161605	-0.328822400480715
AUH	-1.14132506980797	-1.52676416499397	0	-1.1316208566611	-1.27806451151109
EIF3H	0.6228732675486	0	0.8041912238576	0	1.3440620372414
KIF1B	-5.0217396240512	-5.63048535014926	-3.40814858532774	-2.18308939407462	-2.18409627478351
MBD2	0.610361736454365	0.329289469865785	0.420901802690745	0.410707116419815	1.06206965935485
AMOTL2	-0.983331922999735	-0.779499383467165	-1.32034601934573	-0.867848060062065	1.99274351789304
C6orf120	-0.53092138621771	-0.47737029137742	-1.19801052727946	0	0
PIGT	0.95196260647736	-1.0912919231627	2.40532758499693	1.45293548486256	1.02680212135989
PSRC1	-2.67923555968383	-2.21589959286003	-2.36322567196827	1.76845741442158	1.39220736226015
PLA2G10	1.3558860834922	1.44555787505404	0.63029650099822	0	0
ALAS1	0	-1.74827902392584	0	0	0
FOXO1	0.89360596989256	-1.13963128504087	0	1.42332589380376	0
C17orf62	1.48979216272891	0	0	1.92495011334077	1.78209004414193
KIF5C	-7.46856636750983	-6.93093079026156	-7.02591083055078	-2.01899403542977	-2.1096570642077
DUSP10	0.519975855514935	1.2340673118902	0	1.11517460794414	0.876501007351095
CRLF3	1.7677979373764	2.03148296451353	1.10121206844495	1.03164406118107	1.29834319893271
